datetime,id,consumption,generation
2012-08-18 12:00,214,0.7375,0.5905
2012-08-18 13:00,214,0.725,0.3625
2012-08-18 14:00,214,0.719,0.372
2012-08-18 15:00,214,1.2065,0.288
2012-08-18 16:00,214,1.3505,0.0625
2012-08-18 17:00,214,1.375,0.0
2012-08-18 18:00,214,1.438,0.0
2012-08-18 19:00,214,1.363,0.0
2012-08-18 20:00,214,0.7065,0.0
2012-08-18 21:00,214,0.1315,0.003
2012-08-18 22:00,214,0.119,0.0
2012-08-18 23:00,214,0.119,0.0
2012-08-19 0:00,214,0.119,0.0
2012-08-19 1:00,214,0.116,0.0
2012-08-19 2:00,214,0.113,0.0
2012-08-19 3:00,214,0.1065,0.0
2012-08-19 4:00,214,0.194,0.0
2012-08-19 5:00,214,0.8505,0.0
2012-08-19 6:00,214,0.9,0.0
2012-08-19 7:00,214,0.8815,0.019
2012-08-19 8:00,214,0.8565,0.366
2012-08-19 9:00,214,0.875,0.5345
2012-08-19 10:00,214,0.844,0.6
2012-08-19 11:00,214,0.75,0.6035
2012-08-19 12:00,214,0.9005,0.2
2012-08-19 13:00,214,0.825,0.3035
2012-08-19 14:00,214,0.519,0.3595
2012-08-19 15:00,214,0.1125,0.197
2012-08-19 16:00,214,0.1315,0.053
2012-08-19 17:00,214,0.2065,0.003
2012-08-19 18:00,214,0.1565,0.0
2012-08-19 19:00,214,0.1565,0.0
2012-08-19 20:00,214,0.0815,0.0
2012-08-19 21:00,214,0.0755,0.0
2012-08-19 22:00,214,0.075,0.0
2012-08-19 23:00,214,0.0755,0.0
2012-08-20 0:00,214,0.069,0.0
2012-08-20 1:00,214,0.066,0.0
2012-08-20 2:00,214,0.069,0.0
2012-08-20 3:00,214,0.069,0.003
2012-08-20 4:00,214,0.2375,0.0
2012-08-20 5:00,214,0.069,0.0
2012-08-20 6:00,214,1.025,0.003
2012-08-20 7:00,214,0.175,0.0595
2012-08-20 8:00,214,0.2505,0.3625
2012-08-20 9:00,214,0.1065,0.4845
2012-08-20 10:00,214,0.0815,0.331
2012-08-20 11:00,214,0.1375,0.5005
2012-08-20 12:00,214,0.0815,0.5935
2012-08-20 13:00,214,0.0815,0.5315
2012-08-20 14:00,214,0.0815,0.4345
2012-08-20 15:00,214,0.0755,0.272
2012-08-20 16:00,214,0.069,0.0595
2012-08-20 17:00,214,0.088,0.0
2012-08-20 18:00,214,0.069,0.0
2012-08-20 19:00,214,0.194,0.003
2012-08-20 20:00,214,0.0755,0.0
2012-08-20 21:00,214,0.075,0.0
2012-08-20 22:00,214,0.075,0.0
2012-08-20 23:00,214,0.078,0.0
2012-08-21 0:00,214,0.063,0.0
2012-08-21 1:00,214,0.069,0.0
2012-08-21 2:00,214,0.063,0.0
2012-08-21 3:00,214,0.063,0.0
2012-08-21 4:00,214,0.088,0.0
2012-08-21 5:00,214,0.063,0.0
2012-08-21 6:00,214,0.094,0.0065
2012-08-21 7:00,214,0.1065,0.0535
2012-08-21 8:00,214,0.0875,0.366
2012-08-21 9:00,214,0.088,0.5405
2012-08-21 10:00,214,0.094,0.6035
2012-08-21 11:00,214,0.2,0.622
2012-08-21 12:00,214,0.244,0.6035
2012-08-21 13:00,214,0.094,0.513
2012-08-21 14:00,214,0.1065,0.4035
2012-08-21 15:00,214,0.088,0.2035
2012-08-21 16:00,214,0.1315,0.047
2012-08-21 17:00,214,0.138,0.003
2012-08-21 18:00,214,0.125,0.0
2012-08-21 19:00,214,0.1565,0.0
2012-08-21 20:00,214,0.1375,0.0
2012-08-21 21:00,214,0.097,0.0
2012-08-21 22:00,214,0.088,0.0
2012-08-21 23:00,214,0.0815,0.0
2012-08-22 0:00,214,0.075,0.0
2012-08-22 1:00,214,0.075,0.0
2012-08-22 2:00,214,0.069,0.003
2012-08-22 3:00,214,0.0875,0.0
2012-08-22 4:00,214,0.0815,0.0
2012-08-22 5:00,214,0.1815,0.0
2012-08-22 6:00,214,0.1875,0.0
2012-08-22 7:00,214,0.7375,0.066
2012-08-22 8:00,214,1.038,0.1535
2012-08-22 9:00,214,0.725,0.203
2012-08-22 10:00,214,0.1,0.35
2012-08-22 11:00,214,0.113,0.544
2012-08-22 12:00,214,0.1565,0.578
2012-08-22 13:00,214,0.1,0.4345
2012-08-22 14:00,214,0.088,0.3875
2012-08-22 15:00,214,0.1125,0.238
2012-08-22 16:00,214,0.1875,0.0375
2012-08-22 17:00,214,0.169,0.0
2012-08-22 18:00,214,0.219,0.0
2012-08-22 19:00,214,0.1755,0.0
2012-08-22 20:00,214,0.2065,0.0
2012-08-22 21:00,214,0.0815,0.0
2012-08-22 22:00,214,0.0815,0.003
2012-08-22 23:00,214,0.0815,0.0
2012-08-23 0:00,214,0.0785,0.0
2012-08-23 1:00,214,0.0815,0.0
2012-08-23 2:00,214,0.075,0.0
2012-08-23 3:00,214,0.075,0.0
2012-08-23 4:00,214,0.0875,0.0
2012-08-23 5:00,214,0.744,0.0
2012-08-23 6:00,214,0.925,0.0
2012-08-23 7:00,214,0.275,0.0345
2012-08-23 8:00,214,0.119,0.322
2012-08-23 9:00,214,0.1065,0.428
2012-08-23 10:00,214,0.119,0.544
2012-08-23 11:00,214,0.1315,0.497
2012-08-23 12:00,214,0.094,0.5565
2012-08-23 13:00,214,0.094,0.4655
2012-08-23 14:00,214,0.1065,0.2845
2012-08-23 15:00,214,0.144,0.2505
2012-08-23 16:00,214,0.1565,0.022
2012-08-23 17:00,214,0.175,0.003
2012-08-23 18:00,214,0.2035,0.0
2012-08-23 19:00,214,0.175,0.0
2012-08-23 20:00,214,0.163,0.0
2012-08-23 21:00,214,0.144,0.0
2012-08-23 22:00,214,0.094,0.0
2012-08-23 23:00,214,0.0815,0.0
2012-08-24 0:00,214,0.0815,0.0
2012-08-24 1:00,214,0.0815,0.0
2012-08-24 2:00,214,0.088,0.0
2012-08-24 3:00,214,0.0815,0.0
2012-08-24 4:00,214,0.075,0.003
2012-08-24 5:00,214,0.0875,0.0
2012-08-24 6:00,214,0.2815,0.0
2012-08-24 7:00,214,0.138,0.0315
2012-08-24 8:00,214,0.2815,0.4125
2012-08-24 9:00,214,0.169,0.569
2012-08-24 10:00,214,0.194,0.6345
2012-08-24 11:00,214,0.15,0.656
2012-08-24 12:00,214,0.15,0.6375
2012-08-24 13:00,214,0.113,0.572
2012-08-24 14:00,214,0.1065,0.4535
2012-08-24 15:00,214,0.1315,0.2845
2012-08-24 16:00,214,0.1815,0.066
2012-08-24 17:00,214,0.169,0.0
2012-08-24 18:00,214,0.2565,0.0
2012-08-24 19:00,214,0.228,0.003
2012-08-24 20:00,214,0.1625,0.0
2012-08-24 21:00,214,0.1125,0.0
2012-08-24 22:00,214,0.0815,0.0
2012-08-24 23:00,214,0.0875,0.0
2012-08-25 0:00,214,0.1,0.0
2012-08-25 1:00,214,0.094,0.0
2012-08-25 2:00,214,0.088,0.0
2012-08-25 3:00,214,0.144,0.0
2012-08-25 4:00,214,0.4565,0.0
2012-08-25 5:00,214,0.075,0.0
2012-08-25 6:00,214,0.2345,0.003
2012-08-25 7:00,214,0.744,0.0345
2012-08-25 8:00,214,0.7505,0.3875
2012-08-25 9:00,214,0.5,0.541
2012-08-25 10:00,214,0.113,0.6185
2012-08-25 11:00,214,0.1505,0.638
2012-08-25 12:00,214,0.2065,0.616
2012-08-25 13:00,214,0.1875,0.472
2012-08-25 14:00,214,0.1755,0.2845
2012-08-25 15:00,214,0.2255,0.1405
2012-08-25 16:00,214,0.363,0.022
2012-08-25 17:00,214,0.2065,0.003
2012-08-25 18:00,214,0.2375,0.0
2012-08-25 19:00,214,0.4065,0.0
2012-08-25 20:00,214,0.619,0.0
2012-08-25 21:00,214,0.419,0.0
2012-08-25 22:00,214,0.438,0.0
2012-08-25 23:00,214,0.4565,0.0
2012-08-26 0:00,214,0.463,0.0
2012-08-26 1:00,214,0.3065,0.0
2012-08-26 2:00,214,0.1005,0.0
2012-08-26 3:00,214,0.094,0.003
2012-08-26 4:00,214,0.094,0.0
2012-08-26 5:00,214,0.4125,0.0
2012-08-26 6:00,214,1.6065,0.0065
2012-08-26 7:00,214,1.5315,0.0785
2012-08-26 8:00,214,1.5,0.366
2012-08-26 9:00,214,1.4815,0.4685
2012-08-26 10:00,214,0.8255,0.503
2012-08-26 11:00,214,0.7815,0.378
2012-08-26 12:00,214,0.294,0.3375
2012-08-26 13:00,214,0.144,0.391
2012-08-26 14:00,214,0.144,0.3685
2012-08-26 15:00,214,0.144,0.141
2012-08-26 16:00,214,0.125,0.0405
2012-08-26 17:00,214,0.1315,0.0
2012-08-26 18:00,214,0.1065,0.0
2012-08-26 19:00,214,0.2035,0.0
2012-08-26 20:00,214,0.694,0.003
2012-08-26 21:00,214,0.4255,0.0
2012-08-26 22:00,214,0.419,0.0
2012-08-26 23:00,214,0.413,0.0
2012-08-27 0:00,214,0.4255,0.0
2012-08-27 1:00,214,0.4375,0.0
2012-08-27 2:00,214,0.4375,0.0
2012-08-27 3:00,214,0.4005,0.0
2012-08-27 4:00,214,0.388,0.0
2012-08-27 5:00,214,0.4255,0.0
2012-08-27 6:00,214,0.5505,0.0065
2012-08-27 7:00,214,0.3065,0.047
2012-08-27 8:00,214,0.125,0.25
2012-08-27 9:00,214,0.1815,0.1535
2012-08-27 10:00,214,0.144,0.303
2012-08-27 11:00,214,0.1315,0.622
2012-08-27 12:00,214,0.194,0.45
2012-08-27 13:00,214,0.1,0.4375
2012-08-27 14:00,214,0.0815,0.4255
2012-08-27 15:00,214,0.0815,0.2755
2012-08-27 16:00,214,0.069,0.066
2012-08-27 17:00,214,0.0815,0.003
2012-08-27 18:00,214,0.2,0.0
2012-08-27 19:00,214,0.2065,0.0
2012-08-27 20:00,214,0.294,0.0
2012-08-27 21:00,214,0.0755,0.0
2012-08-27 22:00,214,0.1065,0.0
2012-08-27 23:00,214,0.0815,0.0
2012-08-28 0:00,214,0.0755,0.003
2012-08-28 1:00,214,0.6315,0.0
2012-08-28 2:00,214,0.5065,0.0
2012-08-28 3:00,214,0.578,0.0
2012-08-28 4:00,214,0.4815,0.0
2012-08-28 5:00,214,0.494,0.0
2012-08-28 6:00,214,0.6375,0.003
2012-08-28 7:00,214,0.5625,0.0535
2012-08-28 8:00,214,0.5,0.416
2012-08-28 9:00,214,0.1315,0.5375
2012-08-28 10:00,214,0.1505,0.597
2012-08-28 11:00,214,0.088,0.619
2012-08-28 12:00,214,0.119,0.5345
2012-08-28 13:00,214,0.169,0.525
2012-08-28 14:00,214,0.094,0.3345
2012-08-28 15:00,214,0.1065,0.2565
2012-08-28 16:00,214,0.094,0.075
2012-08-28 17:00,214,0.1815,0.0065
2012-08-28 18:00,214,0.1255,0.0
2012-08-28 19:00,214,0.0875,0.0
2012-08-28 20:00,214,0.0815,0.0
2012-08-28 21:00,214,0.075,0.0
2012-08-28 22:00,214,0.0815,0.0
2012-08-28 23:00,214,0.1,0.0
2012-08-29 0:00,214,0.094,0.003
2012-08-29 1:00,214,0.0755,0.0
2012-08-29 2:00,214,0.0755,0.0
2012-08-29 3:00,214,0.063,0.0
2012-08-29 4:00,214,0.1315,0.0
2012-08-29 5:00,214,0.0845,0.0
2012-08-29 6:00,214,0.194,0.003
2012-08-29 7:00,214,0.169,0.0595
2012-08-29 8:00,214,0.1315,0.4065
2012-08-29 9:00,214,0.1875,0.5315
2012-08-29 10:00,214,0.375,0.528
2012-08-29 11:00,214,0.1375,0.3435
2012-08-29 12:00,214,0.144,0.531
2012-08-29 13:00,214,0.2125,0.2755
2012-08-29 14:00,214,0.1065,0.3095
2012-08-29 15:00,214,0.0755,0.1095
2012-08-29 16:00,214,0.1005,0.025
2012-08-29 17:00,214,0.1815,0.003
2012-08-29 18:00,214,0.1815,0.0
2012-08-29 19:00,214,0.725,0.0
2012-08-29 20:00,214,0.2,0.0
2012-08-29 21:00,214,0.3375,0.0
2012-08-29 22:00,214,0.075,0.0
2012-08-29 23:00,214,0.0815,0.003
2012-08-30 0:00,214,0.0815,0.0
2012-08-30 1:00,214,0.1125,0.0
2012-08-30 2:00,214,0.094,0.0
2012-08-30 3:00,214,0.0845,0.0
2012-08-30 4:00,214,0.069,0.0
2012-08-30 5:00,214,0.0755,0.0
2012-08-30 6:00,214,0.088,0.003
2012-08-30 7:00,214,0.4125,0.0625
2012-08-30 8:00,214,0.7815,0.372
2012-08-30 9:00,214,0.7315,0.4905
2012-08-30 10:00,214,0.1125,0.5875
2012-08-30 11:00,214,0.1065,0.6285
2012-08-30 12:00,214,0.1005,0.603
2012-08-30 13:00,214,0.119,0.544
2012-08-30 14:00,214,0.1005,0.4315
2012-08-30 15:00,214,0.163,0.25
2012-08-30 16:00,214,0.138,0.056
2012-08-30 17:00,214,0.1875,0.003
2012-08-30 18:00,214,0.188,0.0
2012-08-30 19:00,214,0.1755,0.003
2012-08-30 20:00,214,0.1375,0.0
2012-08-30 21:00,214,0.075,0.0
2012-08-30 22:00,214,0.0815,0.0
2012-08-30 23:00,214,0.0815,0.0
2012-08-31 0:00,214,0.075,0.0
2012-08-31 1:00,214,0.094,0.0
2012-08-31 2:00,214,0.369,0.0
2012-08-31 3:00,214,0.6095,0.0
2012-08-31 4:00,214,0.375,0.0
2012-08-31 5:00,214,0.4125,0.0
2012-08-31 6:00,214,0.519,0.0095
2012-08-31 7:00,214,0.3,0.066
2012-08-31 8:00,214,0.2315,0.4375
2012-08-31 9:00,214,0.319,0.563
2012-08-31 10:00,214,0.163,0.6345
2012-08-31 11:00,214,0.619,0.65
2012-08-31 12:00,214,0.088,0.5785
2012-08-31 13:00,214,0.088,0.5405
2012-08-31 14:00,214,0.0815,0.369
2012-08-31 15:00,214,0.0755,0.0535
2012-08-31 16:00,214,0.7,0.0625
2012-08-31 17:00,214,0.619,0.0
2012-08-31 18:00,214,0.519,0.0
2012-08-31 19:00,214,0.488,0.0
2012-08-31 20:00,214,0.494,0.0
2012-08-31 21:00,214,0.3065,0.0
2012-08-31 22:00,214,0.069,0.0
2012-08-31 23:00,214,0.0755,0.0
2012-07-01 0:00,87,0.076,0.0
2012-07-01 1:00,87,0.0735,0.0
2012-07-01 2:00,87,0.0705,0.0
2012-07-01 3:00,87,0.068,0.0
2012-07-01 4:00,87,0.076,0.0
2012-07-01 5:00,87,0.103,0.0
2012-07-01 6:00,87,0.0695,0.0
2012-07-01 7:00,87,0.067,0.003
2012-07-01 8:00,87,0.2285,0.0535
2012-07-01 9:00,87,0.121,0.175
2012-07-01 10:00,87,0.122,0.2095
2012-07-01 11:00,87,0.16,0.2815
2012-07-01 12:00,87,0.187,0.4535
2012-07-01 13:00,87,0.185,0.1845
2012-07-01 14:00,87,0.1965,0.144
2012-07-01 15:00,87,0.1995,0.144
2012-07-01 16:00,87,0.168,0.0065
2012-07-01 17:00,87,0.153,0.0
2012-07-01 18:00,87,0.2455,0.0
2012-07-01 19:00,87,0.223,0.0
2012-07-01 20:00,87,0.2015,0.0
2012-07-01 21:00,87,0.155,0.0
2012-07-01 22:00,87,0.144,0.0
2012-07-01 23:00,87,0.071,0.0
2012-07-02 0:00,87,0.064,0.0
2012-07-02 1:00,87,0.0665,0.0
2012-07-02 2:00,87,0.066,0.0
2012-07-02 3:00,87,0.06,0.0
2012-07-02 4:00,87,0.0595,0.0
2012-07-02 5:00,87,0.094,0.0
2012-07-02 6:00,87,0.074,0.0
2012-07-02 7:00,87,0.064,0.0065
2012-07-02 8:00,87,0.0525,0.1405
2012-07-02 9:00,87,0.0505,0.363
2012-07-02 10:00,87,0.0535,0.522
2012-07-02 11:00,87,0.0535,0.519
2012-07-02 12:00,87,0.0535,0.3285
2012-07-02 13:00,87,0.0545,0.394
2012-07-02 14:00,87,0.0895,0.319
2012-07-02 15:00,87,0.124,0.113
2012-07-02 16:00,87,0.1515,0.0155
2012-07-02 17:00,87,0.183,0.0
2012-07-02 18:00,87,0.1765,0.0
2012-07-02 19:00,87,0.191,0.0
2012-07-02 20:00,87,0.1945,0.0
2012-07-02 21:00,87,0.2205,0.0
2012-07-02 22:00,87,0.153,0.0
2012-07-02 23:00,87,0.1035,0.0
2012-07-03 0:00,87,0.072,0.0
2012-07-03 1:00,87,0.067,0.0
2012-07-03 2:00,87,0.0625,0.0
2012-07-03 3:00,87,0.0615,0.0
2012-07-03 4:00,87,0.0605,0.0
2012-07-03 5:00,87,0.059,0.0
2012-07-03 6:00,87,0.06,0.0
2012-07-03 7:00,87,0.0555,0.0095
2012-07-03 8:00,87,0.096,0.1405
2012-07-03 9:00,87,0.114,0.3595
2012-07-03 10:00,87,0.17,0.519
2012-07-03 11:00,87,0.1835,0.619
2012-07-03 12:00,87,0.1685,0.663
2012-07-03 13:00,87,0.189,0.6405
2012-07-03 14:00,87,0.213,0.5565
2012-07-03 15:00,87,0.1825,0.1595
2012-07-03 16:00,87,0.1785,0.0
2012-07-03 17:00,87,0.173,0.0
2012-07-03 18:00,87,0.1475,0.0
2012-07-03 19:00,87,0.16,0.0
2012-07-03 20:00,87,0.1905,0.0
2012-07-03 21:00,87,0.1865,0.0
2012-07-03 22:00,87,0.107,0.0
2012-07-03 23:00,87,0.064,0.0
2012-07-04 0:00,87,0.068,0.0
2012-07-04 1:00,87,0.0675,0.0
2012-07-04 2:00,87,0.061,0.0
2012-07-04 3:00,87,0.0595,0.0
2012-07-04 4:00,87,0.0605,0.0
2012-07-04 5:00,87,0.062,0.0
2012-07-04 6:00,87,0.309,0.0
2012-07-04 7:00,87,0.078,0.0095
2012-07-04 8:00,87,0.0495,0.1035
2012-07-04 9:00,87,0.122,0.247
2012-07-04 10:00,87,0.1685,0.5315
2012-07-04 11:00,87,0.205,0.5595
2012-07-04 12:00,87,0.233,0.497
2012-07-04 13:00,87,0.17,0.294
2012-07-04 14:00,87,0.126,0.2125
2012-07-04 15:00,87,0.168,0.116
2012-07-04 16:00,87,0.4455,0.0125
2012-07-04 17:00,87,0.285,0.0
2012-07-04 18:00,87,0.335,0.0
2012-07-04 19:00,87,0.167,0.0
2012-07-04 20:00,87,0.173,0.0
2012-07-04 21:00,87,0.9845,0.0
2012-07-04 22:00,87,1.3025,0.0
2012-07-04 23:00,87,0.1415,0.0
2012-07-05 0:00,87,0.0675,0.0
2012-07-05 1:00,87,0.0705,0.0
2012-07-05 2:00,87,0.066,0.0
2012-07-05 3:00,87,0.0655,0.0
2012-07-05 4:00,87,0.0645,0.0
2012-07-05 5:00,87,0.158,0.0
2012-07-05 6:00,87,0.4815,0.0
2012-07-05 7:00,87,0.2645,0.0185
2012-07-05 8:00,87,0.487,0.131
2012-07-05 9:00,87,0.149,0.353
2012-07-05 10:00,87,0.1575,0.5155
2012-07-05 11:00,87,0.149,0.516
2012-07-05 12:00,87,0.191,0.6815
2012-07-05 13:00,87,0.1235,0.494
2012-07-05 14:00,87,0.125,0.403
2012-07-05 15:00,87,0.083,0.1125
2012-07-05 16:00,87,0.085,0.0095
2012-07-05 17:00,87,0.161,0.0
2012-07-05 18:00,87,0.1995,0.0
2012-07-05 19:00,87,0.195,0.0
2012-07-05 20:00,87,0.193,0.0
2012-07-05 21:00,87,0.254,0.0
2012-07-05 22:00,87,0.173,0.0
2012-07-05 23:00,87,0.177,0.0
2012-07-06 0:00,87,0.153,0.0
2012-07-06 1:00,87,0.1045,0.0
2012-07-06 2:00,87,0.068,0.0
2012-07-06 3:00,87,0.0655,0.0
2012-07-06 4:00,87,0.063,0.0
2012-07-06 5:00,87,0.063,0.0
2012-07-06 6:00,87,0.06,0.0
2012-07-06 7:00,87,0.0585,0.0185
2012-07-06 8:00,87,0.065,0.0875
2012-07-06 9:00,87,0.134,0.0875
2012-07-06 10:00,87,0.126,0.3255
2012-07-06 11:00,87,0.1305,0.075
2012-07-06 12:00,87,0.4445,0.228
2012-07-06 13:00,87,0.2455,0.3845
2012-07-06 14:00,87,0.1425,0.125
2012-07-06 15:00,87,0.1705,0.141
2012-07-06 16:00,87,0.1805,0.003
2012-07-06 17:00,87,0.5885,0.0
2012-07-06 18:00,87,0.183,0.0
2012-07-06 19:00,87,0.1865,0.0
2012-07-06 20:00,87,0.225,0.0
2012-07-06 21:00,87,0.165,0.0
2012-07-06 22:00,87,0.2485,0.0
2012-07-06 23:00,87,0.4815,0.0
2012-07-07 0:00,87,0.3405,0.0
2012-07-07 1:00,87,0.0665,0.0
2012-07-07 2:00,87,0.068,0.0
2012-07-07 3:00,87,0.063,0.0
2012-07-07 4:00,87,0.0595,0.0
2012-07-07 5:00,87,0.06,0.0
2012-07-07 6:00,87,0.066,0.0
2012-07-07 7:00,87,0.0635,0.028
2012-07-07 8:00,87,0.062,0.1625
2012-07-07 9:00,87,0.0625,0.297
2012-07-07 10:00,87,0.06,0.269
2012-07-07 11:00,87,0.343,0.588
2012-07-07 12:00,87,0.335,0.5595
2012-07-07 13:00,87,0.3835,0.3595
2012-07-07 14:00,87,0.183,0.222
2012-07-07 15:00,87,0.1665,0.125
2012-07-07 16:00,87,0.171,0.0285
2012-07-07 17:00,87,0.523,0.0
2012-07-07 18:00,87,0.309,0.0
2012-07-07 19:00,87,0.1825,0.0
2012-07-07 20:00,87,0.2055,0.0
2012-07-07 21:00,87,0.209,0.0
2012-07-07 22:00,87,0.0795,0.0
2012-07-07 23:00,87,0.0765,0.0
2012-07-08 0:00,87,0.07,0.0
2012-07-08 1:00,87,0.061,0.0
2012-07-08 2:00,87,0.066,0.0
2012-07-08 3:00,87,0.067,0.0
2012-07-08 4:00,87,0.06,0.0
2012-07-08 5:00,87,0.0595,0.0
2012-07-08 6:00,87,0.065,0.0
2012-07-08 7:00,87,0.0745,0.0095
2012-07-08 8:00,87,0.083,0.144
2012-07-08 9:00,87,0.11,0.35
2012-07-08 10:00,87,0.441,0.503
2012-07-08 11:00,87,0.201,0.3845
2012-07-08 12:00,87,0.2015,0.2345
2012-07-08 13:00,87,0.1385,0.197
2012-07-08 14:00,87,0.124,0.1595
2012-07-08 15:00,87,0.132,0.1255
2012-07-08 16:00,87,0.7145,0.0065
2012-07-08 17:00,87,0.773,0.0
2012-07-08 18:00,87,0.389,0.0
2012-07-08 19:00,87,0.199,0.0
2012-07-08 20:00,87,0.248,0.0
2012-07-08 21:00,87,0.3655,0.0
2012-07-08 22:00,87,0.1695,0.0
2012-07-08 23:00,87,0.1085,0.0
2012-07-09 0:00,87,0.0675,0.0
2012-07-09 1:00,87,0.061,0.0
2012-07-09 2:00,87,0.066,0.0
2012-07-09 3:00,87,0.068,0.0
2012-07-09 4:00,87,0.0625,0.0
2012-07-09 5:00,87,0.0625,0.0
2012-07-09 6:00,87,0.1805,0.0
2012-07-09 7:00,87,0.1705,0.0095
2012-07-09 8:00,87,0.0575,0.15
2012-07-09 9:00,87,0.0565,0.3505
2012-07-09 10:00,87,0.1015,0.5
2012-07-09 11:00,87,0.1165,0.6155
2012-07-09 12:00,87,0.1145,0.6375
2012-07-09 13:00,87,0.1485,0.6375
2012-07-09 14:00,87,0.1585,0.547
2012-07-09 15:00,87,0.187,0.1815
2012-07-09 16:00,87,0.167,0.003
2012-07-09 17:00,87,0.098,0.0
2012-07-09 18:00,87,0.135,0.0
2012-07-09 19:00,87,0.1595,0.0
2012-07-09 20:00,87,0.169,0.0
2012-07-09 21:00,87,0.0745,0.0
2012-07-09 22:00,87,0.0715,0.0
2012-07-09 23:00,87,0.0735,0.0
2012-07-10 0:00,87,0.064,0.0
2012-07-10 1:00,87,0.061,0.0
2012-07-10 2:00,87,0.066,0.0
2012-07-10 3:00,87,0.068,0.0
2012-07-10 4:00,87,0.0635,0.0
2012-07-10 5:00,87,0.061,0.0
2012-07-10 6:00,87,0.146,0.0
2012-07-10 7:00,87,0.0615,0.025
2012-07-10 8:00,87,0.06,0.1095
2012-07-10 9:00,87,0.06,0.1565
2012-07-10 10:00,87,0.0975,0.481
2012-07-10 11:00,87,0.123,0.5875
2012-07-10 12:00,87,0.151,0.4625
2012-07-10 13:00,87,0.171,0.5935
2012-07-10 14:00,87,0.1685,0.331
2012-07-10 15:00,87,0.217,0.094
2012-07-10 16:00,87,0.187,0.0095
2012-07-10 17:00,87,0.143,0.0
2012-07-10 18:00,87,0.9135,0.0
2012-07-10 19:00,87,0.4695,0.0
2012-07-10 20:00,87,0.242,0.0
2012-07-10 21:00,87,0.1975,0.0
2012-07-10 22:00,87,0.074,0.0
2012-07-10 23:00,87,0.071,0.0
2012-07-11 0:00,87,0.064,0.0
2012-07-11 1:00,87,0.07,0.0
2012-07-11 2:00,87,0.0765,0.0
2012-07-11 3:00,87,0.0645,0.0
2012-07-11 4:00,87,0.061,0.0
2012-07-11 5:00,87,0.0625,0.0
2012-07-11 6:00,87,0.228,0.0
2012-07-11 7:00,87,0.2035,0.003
2012-07-11 8:00,87,0.0495,0.066
2012-07-11 9:00,87,0.06,0.1505
2012-07-11 10:00,87,0.059,0.222
2012-07-11 11:00,87,0.0585,0.4755
2012-07-11 12:00,87,0.0525,0.2845
2012-07-11 13:00,87,0.054,0.1875
2012-07-11 14:00,87,0.0555,0.5285
2012-07-11 15:00,87,0.101,0.175
2012-07-11 16:00,87,0.2205,0.022
2012-07-11 17:00,87,0.4795,0.0
2012-07-11 18:00,87,0.3245,0.0
2012-07-11 19:00,87,0.183,0.0
2012-07-11 20:00,87,0.189,0.0
2012-07-11 21:00,87,0.168,0.0
2012-07-11 22:00,87,0.1845,0.0
2012-07-11 23:00,87,0.0805,0.0
2012-07-12 0:00,87,0.0705,0.0
2012-07-12 1:00,87,0.072,0.0
2012-07-12 2:00,87,0.069,0.0
2012-07-12 3:00,87,0.067,0.0
2012-07-12 4:00,87,0.064,0.0
2012-07-12 5:00,87,0.0645,0.0
2012-07-12 6:00,87,0.1495,0.0
2012-07-12 7:00,87,0.0755,0.003
2012-07-12 8:00,87,0.0555,0.0565
2012-07-12 9:00,87,0.0535,0.0785
2012-07-12 10:00,87,0.056,0.05
2012-07-12 11:00,87,0.121,0.0505
2012-07-12 12:00,87,0.1105,0.0595
2012-07-12 13:00,87,0.0925,0.025
2012-07-12 14:00,87,0.093,0.0595
2012-07-12 15:00,87,0.1085,0.0535
2012-07-12 16:00,87,0.161,0.0095
2012-07-12 17:00,87,0.449,0.0
2012-07-12 18:00,87,0.2805,0.0
2012-07-12 19:00,87,0.155,0.0
2012-07-12 20:00,87,0.1855,0.0
2012-07-12 21:00,87,0.0775,0.0
2012-07-12 22:00,87,0.07,0.0
2012-07-12 23:00,87,0.0645,0.0
2012-07-13 0:00,87,0.0675,0.0
2012-07-13 1:00,87,0.0695,0.0
2012-07-13 2:00,87,0.0655,0.0
2012-07-13 3:00,87,0.0635,0.0
2012-07-13 4:00,87,0.0645,0.0
2012-07-13 5:00,87,0.0655,0.0
2012-07-13 6:00,87,0.1715,0.0
2012-07-13 7:00,87,0.0685,0.0
2012-07-13 8:00,87,0.0525,0.0
2012-07-13 9:00,87,0.0885,0.0095
2012-07-13 10:00,87,0.1245,0.0345
2012-07-13 11:00,87,0.1395,0.0755
2012-07-13 12:00,87,0.128,0.0685
2012-07-13 13:00,87,0.138,0.125
2012-07-13 14:00,87,0.12,0.1095
2012-07-13 15:00,87,0.127,0.0375
2012-07-13 16:00,87,0.142,0.0
2012-07-13 17:00,87,0.6165,0.0
2012-07-13 18:00,87,0.1905,0.0
2012-07-13 19:00,87,0.1835,0.0
2012-07-13 20:00,87,0.391,0.0
2012-07-13 21:00,87,0.4685,0.0
2012-07-13 22:00,87,0.3525,0.0
2012-07-13 23:00,87,0.0725,0.0
2012-07-14 0:00,87,0.068,0.0
2012-07-14 1:00,87,0.0635,0.0
2012-07-14 2:00,87,0.065,0.0
2012-07-14 3:00,87,0.067,0.0
2012-07-14 4:00,87,0.067,0.0
2012-07-14 5:00,87,0.065,0.0
2012-07-14 6:00,87,0.0645,0.0
