id,month,consumption,generation,price
79,9,259.126,64.527,114.9
79,10,181.139,71.8695,93.3
79,11,201.664,40.1335,94.1
79,12,236.0135,81.2705,107.7
80,1,299.44,66.5535,124.7
80,2,267.3015,56.776,117.1
80,3,295.644,59.554,123.9
80,4,295.014,51.995,123.8
80,5,332.8645,54.738,131.1
80,6,404.0225,36.746,189.7
80,7,398.2935,46.344,140.4
80,8,355.801,64.086,134.7
80,9,185.099,70.633,93.3
80,10,191.739,74.668,93.3
80,11,268.1685,63.1375,117.3
80,12,319.915,66.812,128.8
81,1,189.8615,97.759,93.3
81,2,207.1815,83.7995,96.6
81,3,240.657,88.1165,109.3
81,4,163.88400000000001,64.0745,93.3
81,5,73.1715,61.9235,93.3
81,6,66.511,42.8795,93.3
81,7,69.184,53.343,93.3
81,8,68.7655,75.9185,93.3
81,9,65.2865,95.1765,93.3
81,10,114.419,114.026,93.3
81,11,154.706,94.893,93.3
81,12,209.6155,97.491,97.6
82,1,378.708,333.708,137.9
82,2,358.4225,255.858,135.1
82,3,307.4165,262.949,126.4
82,4,322.0055,208.499,129.1
82,5,339.663,161.708,132.2
82,6,445.9825,90.1845,205.2
82,7,515.729,130.639,221.9
82,8,519.389,225.003,222.6
82,9,356.3655,297.7965,134.8
82,10,309.24,351.2425,126.7
82,11,311.0565,311.2895,127.1
82,12,417.0315,330.899,195.2
83,1,151.949,180.88,93.3
83,2,143.2365,148.3715,93.3
83,3,162.0355,77.908,93.3
83,4,160.3825,128.6595,93.3
83,5,153.883,128.146,93.3
83,6,224.2995,83.2325,103.5
83,7,250.6495,110.9785,112.4
83,8,217.536,151.952,100.9
83,9,139.665,180.757,93.3
83,10,98.4475,204.2295,93.3
83,11,87.7965,172.617,93.3
83,12,84.833,180.771,93.3
84,1,381.387,96.328,138.3
84,2,273.556,79.0245,118.7
84,3,306.1815,77.911,126.1
84,4,288.767,62.027,122.4
84,5,320.6105,56.5015,128.9
84,6,336.76,35.445,131.7
84,7,337.7525,46.9245,131.9
84,8,282.121,69.764,120.8
84,9,260.548,88.3205,115.3
84,10,258.828,99.4685,114.8
84,11,297.1735,87.8405,124.2
84,12,403.3015,95.7905,189.4
85,1,393.877,98.929,139.9
85,2,301.6445,87.0525,125.2
85,3,281.316,88.6965,120.6
85,4,281.503,71.911,120.7
85,5,291.2085,70.1875,122.9
85,6,483.3065,52.2165,215.2
85,7,434.6255,65.0725,201.6
85,8,347.8335,90.4625,133.5
85,9,261.5475,115.1465,115.6
85,10,186.675,121.0075,93.3
85,11,171.055,98.68299999999999,93.3
85,12,187.129,103.905,93.3
86,1,226.6335,68.328,104.4
86,2,248.648,62.7055,111.8
86,3,173.0095,65.0365,93.3
86,4,157.70850000000002,53.918,93.3
86,5,237.4125,56.8425,108.2
86,6,307.6315,39.3595,126.4
86,7,304.76800000000003,50.749,125.8
86,8,228.7495,65.5555,105.2
86,9,107.9075,74.4035,93.3
86,10,168.469,79.3515,93.3
86,11,181.9755,68.0815,93.3
86,12,239.3835,66.66,108.9
87,1,83.569,149.8605,93.3
87,2,78.1145,118.507,93.3
87,3,95.2435,119.651,93.3
87,4,95.874,97.853,93.3
87,5,116.4505,102.679,93.3
87,6,105.792,69.2415,93.3
87,7,115.8325,84.9455,93.3
87,8,118.04,121.314,93.3
87,9,110.8655,134.615,93.3
87,10,107.39,145.952,93.3
87,11,113.1995,133.7305,93.3
87,12,136.2995,145.333,93.3
88,1,141.528,133.177,93.3
88,2,123.7265,113.601,93.3
88,3,118.4335,122.048,93.3
88,4,125.9615,98.803,93.3
88,5,119.0305,103.775,93.3
88,6,129.3575,69.4765,93.3
88,7,127.6775,87.0825,93.3
88,8,140.47,124.474,93.3
88,9,109.3315,143.1185,93.3
88,10,117.3535,148.1885,93.3
88,11,112.851,121.8815,93.3
88,12,92.893,127.291,93.3
89,1,427.8625,59.4935,199.2
89,2,350.6175,52.54,133.9
89,3,379.715,58.9435,138.1
89,4,278.191,54.241,119.9
89,5,227.218,61.2175,104.6
89,6,391.9235,42.9655,139.6
89,7,316.532,57.607,128.1
89,8,334.0405,71.391,131.3
89,9,304.8315,74.0805,125.8
89,10,346.4835,71.8485,133.3
89,11,348.924,57.8705,133.7
89,12,336.479,57.764,131.7
90,1,227.17,61.7855,104.6
90,2,186.6195,55.6465,93.3
90,3,164.393,58.3125,93.3
90,4,186.205,47.446,93.3
90,5,137.9355,46.2805,93.3
90,6,218.252,31.5805,101.2
90,7,129.476,40.3,93.3
90,8,115.9965,54.701,93.3
90,9,92.4285,66.065,93.3
90,10,146.223,70.027,93.3
90,11,173.558,60.7725,93.3
90,12,109.9185,60.5255,93.3
91,1,457.179,93.2805,208.5
91,2,404.152,73.6555,189.8
91,3,406.3515,69.156,190.8
91,4,439.3525,53.992,203.1
91,5,404.8215,41.852,190.1
91,6,451.3005,25.5475,206.8
91,7,396.3025,36.1635,140.2
91,8,373.4035,60.971000000000004,137.2
91,9,383.8035,66.281,138.6
91,10,415.377,72.5275,194.5
91,11,340.1185,73.922,132.3
91,12,449.519,77.7695,206.3
92,1,175.3925,0.0,93.3
92,2,146.3095,0.0,93.3
92,3,170.497,0.0,93.3
92,4,208.5725,0.0,97.2
92,5,298.1,0.0,124.4
92,6,431.144,0.0,200.4
92,7,472.683,0.0,212.6
92,8,268.5255,0.0,117.4
92,9,127.584,0.0,93.3
92,10,119.175,0.0,93.3
92,11,116.0735,0.0,93.3
92,12,118.2245,0.0,93.3
93,1,211.833,144.109,98.6
93,2,167.664,124.749,93.3
93,3,177.655,121.1685,93.3
93,4,196.4715,85.7495,93.3
93,5,231.62550000000002,66.274,106.2
93,6,220.567,37.9075,102.1
93,7,227.879,54.719,104.9
93,8,191.0215,99.971,93.3
93,9,184.042,133.028,93.3
93,10,179.7775,149.808,93.3
93,11,165.4435,130.327,93.3
93,12,246.9965,140.267,111.3
94,1,241.4255,62.5085,109.5
94,2,207.5795,51.6505,96.8
94,3,226.7415,53.9135,104.5
94,4,231.734,45.0,106.3
94,5,243.511,31.8075,110.2
94,6,438.856,15.1395,203.0
94,7,543.66,20.5865,226.7
94,8,541.8335,54.7085,226.4
94,9,269.149,64.164,117.6
94,10,222.2305,69.938,102.8
94,11,214.9165,56.3645,99.9
94,12,217.319,61.2415,100.8
95,1,262.531,193.1925,115.8
95,2,277.8995,172.8585,119.8
95,3,281.3745,184.1385,120.7
95,4,295.4815,158.0715,123.9
95,5,332.056,151.577,130.9
95,6,274.65749999999997,99.1555,119.0
95,7,299.5705,134.12800000000001,124.7
95,8,288.528,181.301,122.3
95,9,238.718,211.804,108.6
95,10,285.48199999999997,224.424,121.6
95,11,245.188,192.733,110.7
95,12,247.873,188.1005,111.6
96,1,186.12,61.97,93.3
96,2,177.563,47.558,93.3
96,3,186.1375,49.3255,93.3
96,4,327.862,37.965,130.2
96,5,785.655,34.5465,248.9
96,6,1046.9315,21.023,258.7
96,7,1197.9495,27.7235,262.0
96,8,984.894,42.029,257.0
96,9,489.05400000000003,56.0815,216.5
96,10,357.216,67.937,134.9
96,11,300.0755,56.36,124.8
96,12,353.2625,59.9705,134.3
97,1,181.6145,163.551,93.3
97,2,177.118,143.464,93.3
97,3,188.195,150.6755,93.3
97,4,215.6585,129.4935,100.2
97,5,212.548,100.6345,98.9
97,6,195.52100000000002,33.642,93.3
97,7,248.1305,131.0225,111.6
97,8,214.0055,177.626,99.5
97,9,152.3355,110.205,93.3
97,10,179.7285,131.6085,93.3
97,11,187.859,160.5605,93.3
97,12,183.3835,160.6205,93.3
98,1,317.07,55.896,128.2
98,2,284.609,49.1685,121.4
98,3,282.4035,52.357,120.9
98,4,288.9125,48.7135,122.4
98,5,263.2495,50.259,116.0
98,6,258.6125,33.6115,114.7
98,7,270.359,41.3935,117.9
98,8,275.855,57.259,119.3
98,9,355.99,62.556,134.8
98,10,366.31,62.4985,136.2
98,11,328.7665,51.934,130.4
98,12,361.1015,53.747,135.5
99,1,63.9925,53.2145,93.3
99,2,173.721,46.4545,93.3
99,3,161.285,51.2255,93.3
99,4,156.259,46.43,93.3
99,5,103.4295,51.041,93.3
99,6,55.585,34.3255,93.3
99,7,99.9915,42.653999999999996,93.3
99,8,134.1955,56.287,93.3
99,9,136.285,59.9735,93.3
99,10,148.019,62.897,93.3
99,11,156.436,49.007,93.3
99,12,169.4295,51.1835,93.3
100,1,209.353,91.3035,97.5
100,2,176.2175,73.572,93.3
100,3,232.238,84.1365,106.4
100,4,214.456,68.629,99.7
100,5,376.4185,56.5065,137.6
100,6,520.0645,36.5795,222.7
100,7,542.575,48.2975,226.5
100,8,412.4835,67.271,193.3
100,9,247.6305,90.5855,111.5
100,10,201.269,69.513,93.9
100,11,211.6215,69.3945,98.5
100,12,214.114,80.62,99.5
101,1,208.802,135.9565,97.3
101,2,180.801,113.1955,93.3
101,3,162.07,125.235,93.3
101,4,144.683,100.3415,93.3
101,5,182.2655,106.532,93.3
101,6,184.216,72.2085,93.3
101,7,155.961,93.163,93.3
101,8,150.7655,123.5735,93.3
101,9,134.189,141.6365,93.3
101,10,134.0255,148.4455,93.3
101,11,163.055,124.9395,93.3
101,12,187.2565,130.777,93.3
102,1,293.121,98.1205,123.4
102,2,279.291,78.6615,120.2
102,3,249.5215,88.487,112.1
102,4,230.2425,66.971,105.7
102,5,336.6665,67.666,131.7
102,6,449.642,38.159,206.3
102,7,404.67,56.027,190.0
102,8,375.894,80.3685,137.6
102,9,247.268,99.3445,111.4
102,10,262.908,112.7345,115.9
102,11,255.044,96.035,113.7
102,12,277.5465,97.712,119.7
103,1,190.847,199.3195,93.3
103,2,147.0185,167.562,93.3
103,3,97.092,168.4335,93.3
103,4,164.0325,131.488,93.3
103,5,180.4955,138.6285,93.3
103,6,174.6705,96.24549999999999,93.3
103,7,132.231,120.06400000000001,93.3
103,8,177.7845,161.9795,93.3
103,9,177.3565,193.041,93.3
103,10,155.3165,211.064,93.3
103,11,160.5125,179.9845,93.3
103,12,233.7815,194.4035,107.0
104,1,583.784,93.488,232.3
104,2,505.94,82.277,220.0
104,3,480.198,86.46,214.4
104,4,432.6995,71.6555,200.9
104,5,504.474,75.747,219.7
104,6,521.356,55.293,222.9
104,7,509.313,65.5555,220.7
104,8,818.564,91.3735,250.6
104,9,459.0185,106.85,209.0
104,10,468.3055,109.9455,211.5
104,11,600.9065,87.2195,234.4
104,12,814.965,91.2395,250.5
105,1,192.56,64.1145,93.3
105,2,181.6325,50.431,93.3
105,3,190.073,53.7025,93.3
105,4,193.855,48.1525,93.3
105,5,206.95,47.3995,96.5
105,6,330.166,28.119,130.6
105,7,357.208,37.257,134.9
105,8,386.0265,59.402,138.9
105,9,268.962,62.909,117.6
105,10,183.4355,64.6185,93.3
105,11,165.4205,58.1115,93.3
105,12,192.25,62.277,93.3
106,1,190.8,109.8465,93.3
106,2,156.3465,89.7605,93.3
106,3,155.483,92.358,93.3
106,4,104.6585,70.8945,93.3
106,5,218.8065,69.089,101.4
106,6,331.15,47.304,130.8
106,7,327.816,59.645,130.2
106,8,295.9075,81.43,124.0
106,9,169.243,101.3875,93.3
106,10,149.028,119.7915,93.3
106,11,165.02100000000002,104.0035,93.3
106,12,220.221,107.796,102.0
107,1,298.2365,69.2535,124.5
107,2,234.9415,56.209,107.4
107,3,252.7655,59.5335,113.0
107,4,238.08,47.491,108.4
107,5,208.6425,49.6935,97.2
107,6,188.6395,32.982,93.3
107,7,266.209,41.4855,116.8
107,8,209.8055,58.408,97.7
107,9,210.732,69.2835,98.1
107,10,230.7385,73.7995,105.9
107,11,237.152,62.566,108.1
107,12,266.6295,67.7555,116.9
108,1,222.434,73.999,102.8
108,2,176.103,64.566,93.3
108,3,160.8845,67.547,93.3
108,4,155.3255,54.445,93.3
108,5,162.697,59.038,93.3
108,6,180.4345,42.1235,93.3
108,7,213.1155,52.3015,99.1
108,8,199.94650000000001,68.8485,93.3
108,9,133.3635,78.0965,93.3
108,10,145.7645,81.4225,93.3
108,11,157.385,67.2315,93.3
108,12,203.569,71.7435,95.0
109,1,449.664,355.3455,206.3
109,2,364.6705,262.0525,136.0
109,3,373.9265,275.161,137.3
109,4,506.531,213.575,220.1
109,5,463.5275,189.16,210.2
109,6,500.3405,122.477,218.9
109,7,463.4035,162.4735,210.2
109,8,481.065,235.0435,214.6
109,9,459.889,303.396,209.3
109,10,442.4895,371.8645,204.1
109,11,477.4795,342.805,213.8
109,12,388.4785,234.57,139.2
110,1,162.4485,193.304,93.3
110,2,191.3755,158.2885,93.3
110,3,217.371,166.3055,100.9
110,4,215.6485,122.625,100.2
110,5,183.314,127.973,93.3
110,6,205.302,84.503,95.7
110,7,190.6675,105.966,93.3
110,8,175.451,152.4415,93.3
110,9,113.784,192.748,93.3
110,10,164.635,210.7705,93.3
110,11,232.1825,173.8605,106.4
110,12,213.0055,186.9775,99.1
111,1,204.6385,114.045,95.4
111,2,192.663,99.0005,93.3
111,3,169.7465,102.8995,93.3
111,4,57.030499999999996,83.54,93.3
111,5,57.1925,88.225,93.3
111,6,52.804500000000004,63.6775,93.3
111,7,92.96900000000001,77.513,93.3
111,8,317.051,102.4015,128.2
111,9,181.686,117.743,93.3
111,10,174.5315,122.6305,93.3
111,11,166.3295,103.6865,93.3
111,12,138.4205,110.6755,93.3
112,1,192.243,166.5875,93.3
112,2,197.7755,129.1205,93.3
112,3,223.1415,114.2235,103.1
112,4,243.008,80.957,110.0
112,5,304.4325,61.1685,125.8
112,6,304.1435,38.244,125.7
112,7,352.2215,52.015,134.2
112,8,290.497,81.1665,122.8
112,9,208.2425,112.7655,97.0
112,10,192.2285,155.294,93.3
112,11,207.623,152.6975,96.8
112,12,108.6345,163.8685,93.3
113,1,250.0775,93.614,112.2
113,2,224.6075,74.765,103.7
113,3,213.118,83.4565,99.1
113,4,255.1575,79.087,113.7
113,5,240.8605,88.18900000000001,109.3
113,6,279.588,60.673,120.2
113,7,281.7605,73.872,120.8
113,8,289.8975,95.742,122.6
113,9,260.987,97.944,115.4
113,10,223.9705,100.281,103.4
113,11,232.2225,84.6925,106.4
113,12,195.629,91.9485,93.3
114,1,403.5425,114.228,189.5
114,2,334.549,91.6225,131.3
114,3,267.6125,96.606,117.2
114,4,240.87199999999999,85.375,109.4
114,5,348.653,94.4565,133.6
114,6,513.177,64.1315,221.4
114,7,526.8245,85.261,223.9
114,8,426.116,104.119,198.6
114,9,278.6435,113.2995,120.0
114,10,287.746,120.291,122.1
114,11,342.8665,105.797,132.7
114,12,389.5975,114.165,139.3
115,1,148.8145,124.022,93.3
115,2,134.226,110.5835,93.3
115,3,140.465,116.287,93.3
115,4,143.8045,103.7585,93.3
115,5,151.18,113.89,93.3
115,6,224.913,72.0505,103.8
115,7,216.9,100.8525,100.7
115,8,210.108,128.3435,97.9
115,9,148.0885,137.3165,93.3
115,10,140.755,142.958,93.3
115,11,139.2755,122.3795,93.3
115,12,164.523,121.6755,93.3
116,1,170.0625,121.3835,93.3
116,2,192.4925,103.924,93.3
116,3,199.441,115.0765,93.3
116,4,212.3585,102.792,98.8
116,5,202.0625,107.3695,94.3
116,6,188.2935,70.9865,93.3
116,7,142.265,87.1955,93.3
116,8,186.328,63.898,93.3
116,9,183.5555,0.069,93.3
116,10,169.3595,0.069,93.3
116,11,182.4855,0.063,93.3
116,12,217.8695,0.063,101.1
117,1,106.2,66.8715,93.3
117,2,112.911,58.442,93.3
117,3,84.842,61.686,93.3
117,4,121.237,53.05,93.3
117,5,143.2835,56.6295,93.3
117,6,176.4415,38.405,93.3
117,7,185.0435,49.193,93.3
117,8,137.6385,63.252,93.3
117,9,94.2145,72.002,93.3
117,10,98.572,76.4705,93.3
117,11,109.7415,65.367,93.3
117,12,119.818,65.3985,93.3
118,1,221.177,105.39,102.4
118,2,232.416,87.1815,106.5
118,3,230.784,88.6365,105.9
118,4,213.8705,77.8615,99.4
118,5,214.8315,73.044,99.8
118,6,188.829,49.82,93.3
118,7,245.132,62.6915,110.7
118,8,229.3515,90.1,105.4
118,9,172.522,103.2125,93.3
118,10,185.573,114.6495,93.3
118,11,196.394,101.448,93.3
118,12,261.502,110.466,115.5
119,1,204.3515,137.436,95.3
119,2,174.967,110.997,93.3
119,3,191.117,124.9905,93.3
119,4,181.9105,98.923,93.3
119,5,181.7285,97.8725,93.3
119,6,212.951,60.3425,99.1
119,7,224.944,79.155,103.8
119,8,222.304,118.46,102.8
119,9,150.7255,150.4015,93.3
119,10,214.4605,152.7615,99.7
119,11,212.644,123.647,98.9
119,12,217.9925,133.6905,101.1
120,1,136.625,144.392,93.3
120,2,120.882,119.1625,93.3
120,3,141.564,122.1415,93.3
120,4,175.001,97.8765,93.3
120,5,234.0015,77.4195,107.0
120,6,113.966,41.1335,93.3
120,7,193.06550000000001,59.387,93.3
120,8,206.77349999999998,107.0115,96.4
120,9,127.904,138.8565,93.3
120,10,159.9525,154.9875,93.3
120,11,124.6665,132.792,93.3
120,12,123.6995,142.346,93.3
121,1,241.8205,66.7625,109.7
121,2,208.0245,54.262,96.9
121,3,240.196,59.665,109.1
121,4,224.714,46.271,103.7
121,5,238.9915,32.32,108.7
121,6,240.494,18.098,109.2
121,7,271.3695,23.1435,118.2
121,8,220.435,49.7955,102.1
121,9,0.099,74.027,93.3
121,10,93.583,76.058,93.3
121,11,200.4315,59.3725,93.5
121,12,193.2625,64.181,93.3
122,1,241.1425,94.574,109.4
122,2,201.3625,75.9615,93.9
122,3,205.079,75.2,95.6
122,4,203.148,58.5565,94.8
122,5,199.5285,62.614,93.3
122,6,177.9275,40.8525,93.3
122,7,180.5785,53.951,93.3
122,8,182.3745,76.644,93.3
122,9,204.432,87.048,95.4
122,10,200.3885,101.072,93.5
122,11,242.57750000000001,83.141,109.9
122,12,318.1625,89.7945,128.4
123,1,111.847,95.934,93.3
123,2,105.962,80.37,93.3
123,3,114.303,88.543,93.3
123,4,104.1645,75.55,93.3
123,5,125.167,84.886,93.3
123,6,143.9785,57.0565,93.3
123,7,128.888,75.9825,93.3
123,8,141.823,95.203,93.3
123,9,110.32000000000001,104.9585,93.3
123,10,121.4815,110.111,93.3
123,11,117.1165,92.401,93.3
123,12,123.2,94.363,93.3
124,1,194.8315,100.6755,93.3
124,2,161.2445,81.1535,93.3
124,3,167.87800000000001,80.703,93.3
124,4,167.638,60.1895,93.3
124,5,254.9125,55.18,113.7
124,6,221.50050000000002,38.3305,102.5
124,7,340.913,46.7395,132.4
124,8,243.9235,68.8855,110.3
124,9,33.3765,90.0355,93.3
124,10,181.7435,100.548,93.3
124,11,160.1065,90.2825,93.3
124,12,226.0985,99.6885,104.2
125,1,363.93,125.3675,135.9
125,2,260.821,38.044,115.4
125,3,276.6685,36.3465,119.5
125,4,268.319,101.1895,117.4
125,5,238.6,107.149,108.6
125,6,263.808,70.3985,116.2
125,7,297.469,84.898,124.3
125,8,279.2175,119.9705,120.1
125,9,233.208,141.384,106.8
125,10,284.818,146.606,121.5
125,11,301.841,128.7935,125.2
125,12,343.0115,137.565,132.7
126,1,188.2855,79.2445,93.3
126,2,159.1815,65.7365,93.3
126,3,170.3035,68.209,93.3
126,4,154.5115,61.598,93.3
126,5,163.8275,62.688,93.3
126,6,251.6555,41.6575,112.7
126,7,233.884,53.611,107.0
126,8,179.593,71.922,93.3
126,9,137.544,80.594,93.3
126,10,145.4595,84.7635,93.3
126,11,138.1695,72.461,93.3
126,12,167.7755,79.107,93.3
127,1,227.892,70.4295,104.9
127,2,215.658,63.4975,100.2
127,3,243.4525,66.994,110.2
127,4,217.5625,55.92,100.9
127,5,214.2335,58.924,99.6
127,6,196.407,40.373,93.3
127,7,222.665,52.326,102.9
127,8,213.8075,67.8955,99.4
127,9,197.5585,76.976,93.3
127,10,191.236,81.1175,93.3
127,11,218.607,68.847,101.4
127,12,237.1085,68.235,108.1
128,1,250.6405,84.4005,112.4
128,2,258.1895,67.33,114.6
128,3,242.302,69.029,109.8
128,4,222.8165,59.8805,103.0
128,5,228.0455,55.837,104.9
128,6,245.6815,39.445,110.9
128,7,269.7335,49.082,117.8
128,8,280.761,71.673,120.5
128,9,254.121,81.7695,113.4
128,10,219.9035,95.328,101.9
128,11,234.464,85.0505,107.2
128,12,268.1055,91.1445,117.3
129,1,334.83050000000003,67.217,131.4
129,2,264.2455,57.0685,116.3
129,3,205.9075,60.754,96.0
129,4,221.35,52.2045,102.4
129,5,252.07750000000001,49.6955,112.8
129,6,411.6775,32.651,193.0
129,7,409.485,41.4075,192.1
129,8,261.3835,62.781,115.5
129,9,197.9325,73.0375,93.3
129,10,212.8085,77.91,99.0
129,11,254.61,64.0365,113.6
129,12,315.6355,65.558,128.0
130,1,250.2245,108.0775,112.3
130,2,251.129,86.4875,112.6
130,3,228.285,89.7275,105.0
130,4,132.7915,68.3335,93.3
130,5,153.4005,66.837,93.3
130,6,150.6865,43.9885,93.3
130,7,139.7535,57.2,93.3
130,8,127.522,78.557,93.3
130,9,130.806,99.004,93.3
130,10,141.703,114.002,93.3
130,11,203.805,97.7945,95.1
130,12,265.815,104.958,116.7
131,1,359.763,91.063,135.3
131,2,335.958,67.75150000000001,131.6
131,3,339.0795,62.964,132.1
131,4,334.738,43.413000000000004,131.4
131,5,781.578,35.65,248.7
131,6,1010.4555,23.9455,257.7
131,7,1072.44,30.9905,259.3
131,8,973.025,42.298,256.6
131,9,510.119,67.32000000000001,220.8
131,10,342.3665,94.009,132.6
131,11,327.998,83.0485,130.2
131,12,369.3225,92.0905,136.7
132,1,176.7585,53.6205,93.3
132,2,158.255,51.176,93.3
132,3,169.6425,53.31,93.3
132,4,141.3275,45.6375,93.3
132,5,154.644,38.157,93.3
132,6,172.5245,18.8645,93.3
132,7,165.23,28.968,93.3
132,8,157.107,52.1165,93.3
132,9,154.2585,61.003,93.3
132,10,165.2135,60.445,93.3
132,11,138.055,52.5435,93.3
132,12,143.0525,49.438,93.3
133,1,209.178,92.368,97.5
133,2,181.314,76.2025,93.3
133,3,158.7585,73.186,93.3
133,4,163.178,44.903,93.3
133,5,184.3005,39.1155,93.3
133,6,184.428,25.5995,93.3
133,7,205.5,33.608,95.8
133,8,189.858,46.1625,93.3
133,9,163.7375,74.6795,93.3
133,10,168.999,98.1575,93.3
133,11,161.937,81.1955,93.3
133,12,194.2485,87.9265,93.3
134,1,137.826,95.8935,93.3
134,2,358.7045,82.0145,135.2
134,3,439.433,81.0455,203.2
134,4,606.028,68.9835,234.9
134,5,941.698,68.799,255.6
134,6,1035.043,45.125,258.4
134,7,1023.0515,60.5045,258.1
134,8,880.48,84.2535,253.4
134,9,499.6195,94.6935,218.7
134,10,332.8665,103.3415,131.1
134,11,213.5245,91.0035,99.3
134,12,217.374,95.3015,100.9
135,1,194.6445,105.0565,93.3
135,2,175.1295,83.0295,93.3
135,3,169.115,81.766,93.3
135,4,158.8925,70.294,93.3
135,5,148.892,65.0325,93.3
135,6,139.8325,36.3895,93.3
135,7,145.6135,54.034,93.3
135,8,146.3115,80.3965,93.3
135,9,135.00300000000001,95.68,93.3
135,10,131.4725,112.061,93.3
135,11,142.092,98.1385,93.3
135,12,160.277,106.526,93.3
136,1,155.0095,53.735,93.3
136,2,144.84,45.9895,93.3
136,3,153.64000000000001,49.581,93.3
136,4,143.55,45.9935,93.3
136,5,205.787,44.3805,96.0
136,6,217.6685,29.3985,101.0
136,7,141.0245,38.761,93.3
136,8,82.0835,55.9075,93.3
136,9,153.8015,62.0445,93.3
136,10,146.3345,61.247,93.3
136,11,147.739,51.051,93.3
136,12,155.835,52.808,93.3
137,1,245.278,138.82150000000001,110.8
137,2,227.215,115.657,104.6
137,3,247.09,115.6645,111.3
137,4,239.3545,89.965,108.9
137,5,320.2135,84.713,128.8
137,6,409.192,56.128,192.0
137,7,439.4785,73.1175,203.2
137,8,396.53249999999997,103.545,140.2
137,9,281.9405,126.7965,120.8
137,10,280.2605,144.0075,120.4
137,11,241.174,127.958,109.5
137,12,258.658,136.2475,114.8
138,1,193.9565,330.4045,93.3
138,2,192.5545,265.8005,93.3
138,3,242.65,261.5135,109.9
138,4,251.1675,193.4815,112.6
138,5,206.773,175.942,96.4
138,6,304.58,0.0,125.8
138,7,326.3835,0.0,129.9
138,8,353.196,0.0,134.3
138,9,343.134,0.0,132.8
138,10,271.385,4.692,118.2
138,11,341.5155,298.3275,132.5
138,12,543.0165,327.4825,226.6
139,1,406.7,110.5185,190.9
139,2,392.99,90.7705,139.8
139,3,406.927,93.3835,191.0
139,4,407.986,79.304,191.5
139,5,467.8865,79.282,211.4
139,6,498.961,54.0575,218.6
139,7,372.096,66.801,137.1
139,8,273.935,90.258,118.8
139,9,253.782,104.253,113.3
139,10,411.977,115.6935,193.1
139,11,399.477,100.046,140.5
139,12,371.11,108.1535,136.9
140,1,144.356,65.602,93.3
140,2,132.675,55.1245,93.3
140,3,144.953,59.050000000000004,93.3
140,4,151.746,53.8675,93.3
140,5,204.2925,55.6635,95.3
140,6,198.8415,38.1315,93.3
140,7,154.4235,47.8565,93.3
140,8,45.234,62.1675,93.3
140,9,12.93,70.36,93.3
140,10,50.1325,74.7965,93.3
140,11,69.889,61.819,93.3
140,12,28.258,66.388,93.3
141,1,511.0485,193.4415,221.0
141,2,512.4365,160.69,221.3
141,3,546.3925,177.9815,227.1
141,4,539.2415,161.5355,225.9
141,5,545.098,172.7065,226.9
141,6,586.334,112.6515,232.6
141,7,600.123,150.6025,234.3
141,8,621.208,203.421,236.6
141,9,495.5085,220.513,217.9
141,10,480.7905,223.3255,214.6
141,11,525.261,183.41049999999998,223.6
141,12,548.208,191.0745,227.4
142,1,142.402,138.593,93.3
142,2,158.767,7.8725,93.3
142,3,180.905,100.142,93.3
142,4,178.8375,117.3635,93.3
142,5,196.8575,112.1275,93.3
142,6,272.281,72.3415,118.4
142,7,213.7375,91.5165,99.4
142,8,166.7985,134.3575,93.3
142,9,103.8605,156.537,93.3
142,10,166.2215,163.359,93.3
142,11,160.823,133.2875,93.3
142,12,156.027,140.3345,93.3
143,1,455.922,133.6335,208.2
143,2,417.903,115.9445,195.5
143,3,368.135,124.8265,136.5
143,4,236.6935,113.26,108.0
143,5,259.2905,117.94,114.9
143,6,234.3875,84.2685,107.2
143,7,149.154,101.3575,93.3
143,8,306.874,137.6205,126.2
143,9,276.2845,154.819,119.4
143,10,234.591,150.8755,107.2
143,11,296.812,124.6815,124.2
143,12,446.943,130.038,205.5
144,1,201.2455,109.8115,93.9
144,2,143.9105,92.8035,93.3
144,3,146.5805,95.24549999999999,93.3
144,4,156.528,80.5655,93.3
144,5,198.4235,84.685,93.3
144,6,212.9885,61.594500000000004,99.1
144,7,238.1045,76.551,108.4
144,8,188.521,102.0785,93.3
144,9,119.2765,111.966,93.3
144,10,141.6505,113.2905,93.3
144,11,161.7085,100.33,93.3
144,12,179.7735,106.42099999999999,93.3
145,1,414.8105,113.799,194.3
145,2,357.5115,95.3685,135.0
145,3,329.979,98.397,130.6
145,4,344.0645,74.689,132.9
145,5,392.078,81.2505,139.6
145,6,492.299,56.167,217.2
145,7,471.3415,71.6175,212.3
145,8,457.2985,93.01,208.5
145,9,279.0375,108.869,120.1
145,10,340.26,123.9845,132.3
145,11,375.578,107.44800000000001,137.5
145,12,443.5485,111.7965,204.5
146,1,10.011,62.3485,93.3
146,2,12.6195,53.709,93.3
146,3,19.102,43.159,93.3
146,4,10.924,30.4055,93.3
146,5,12.3125,29.4605,93.3
146,6,9.538,20.7105,93.3
146,7,10.104,29.578,93.3
146,8,11.7475,21.494,93.3
146,9,83.8405,33.546,93.3
